6.18688, 36.971, 4.20047, 36.7382, 4.31683, 35.745, 6.30324, 35.9778, 
8.56992, 37.5273, 6.6198, 37.0834, 6.84175, 36.1084, 8.79187, 36.5522, 
11.1351, 37.7238, 9.14149, 37.5639, 9.22144, 36.5672, 11.215, 36.7271, 
3.71933, 36.677, 1.72424, 36.537, 1.79426, 35.5394, 3.78935, 35.6795, 
6.17886, 36.97, 4.19242, 36.7376, 4.30863, 35.7444, 6.29508, 35.9768, 
8.5622, 37.5255, 6.61193, 37.0823, 6.83353, 36.1072, 8.78381, 36.5504, 
11.1269, 37.7232, 9.13334, 37.5624, 9.21375, 36.5656, 11.2073, 36.7265, 
3.71192, 36.6763, 1.71657, 36.5399, 1.78476, 35.5423, 3.78011, 35.6786, 
6.17065, 36.969, 4.18416, 36.7369, 4.30022, 35.7437, 6.2867, 35.9758, 
8.55428, 37.5237, 6.60385, 37.0812, 6.82511, 36.1059, 8.77554, 36.5485, 
11.1184, 37.7226, 9.12498, 37.5608, 9.20587, 36.5641, 11.1993, 36.7259, 
3.70437, 36.6756, 1.70876, 36.5432, 1.77497, 35.5454, 3.77058, 35.6778, 
6.16223, 36.968, 4.1757, 36.7363, 4.29159, 35.743, 6.27812, 35.9748, 
8.54617, 37.5218, 6.59557, 37.08, 6.81648, 36.1047, 8.76707, 36.5465, 
11.1098, 37.7219, 9.11642, 37.5592, 9.19778, 36.5625, 11.1911, 36.7253, 
3.69669, 36.6749, 1.7008, 36.5467, 1.76487, 35.5488, 3.76076, 35.6769, 
6.15361, 36.967, 4.16705, 36.7356, 4.28276, 35.7423, 6.26932, 35.9737, 
8.53785, 37.5199, 6.5871, 37.0788, 6.80763, 36.1034, 8.75839, 36.5445, 
11.1009, 37.7213, 9.10765, 37.5576, 9.1895, 36.5609, 11.1828, 36.7246, 
3.68888, 36.6742, 1.6927, 36.5506, 1.75448, 35.5525, 3.75066, 35.6761, 
6.14479, 36.966, 4.15818, 36.7349, 4.27371, 35.7416, 6.26032, 35.9727, 
8.52934, 37.5179, 6.57842, 37.0776, 6.79858, 36.1021, 8.74951, 36.5425, 
11.0919, 37.7206, 9.09867, 37.5559, 9.18102, 36.5593, 11.1742, 36.724, 
3.68096, 36.6734, 1.68448, 36.5548, 1.74378, 35.5566, 3.74026, 35.6752, 
6.13578, 36.9649, 4.14912, 36.7342, 4.26444, 35.7409, 6.2511, 35.9716, 
8.52064, 37.5159, 6.56954, 37.0763, 6.78933, 36.1008, 8.74042, 36.5404, 
11.0826, 37.7199, 9.08949, 37.5542, 9.17234, 36.5576, 11.1655, 36.7233, 
3.67291, 36.6727, 1.67612, 36.5594, 1.73278, 35.561, 3.72957, 35.6743, 
6.12656, 36.9638, 4.13986, 36.7336, 4.25497, 35.7402, 6.24167, 35.9705, 
8.51173, 37.5139, 6.56046, 37.0751, 6.77986, 36.0994, 8.73113, 36.5382, 
11.0731, 37.7191, 9.0801, 37.5524, 9.16346, 36.5559, 11.1565, 36.7226, 
3.66483, 36.672, 1.66774, 36.5641, 1.72166, 35.5656, 3.71875, 35.6734, 
6.11728, 36.9627, 4.13052, 36.7329, 4.2454, 35.7396, 6.23216, 35.9693, 
8.50276, 37.5118, 6.55131, 37.0738, 6.77032, 36.0981, 8.72177, 36.5361, 
11.0636, 37.7184, 9.07064, 37.5506, 9.15451, 36.5541, 11.1475, 36.7219, 
3.65679, 36.6713, 1.65941, 36.5689, 1.71062, 35.5702, 3.708, 35.6726, 
6.10805, 36.9616, 4.12124, 36.7323, 4.23589, 35.7389, 6.2227, 35.9682, 
8.49383, 37.5098, 6.54221, 37.0725, 6.76083, 36.0967, 8.71245, 36.534, 
11.0541, 37.7176, 9.06123, 37.5489, 9.14561, 36.5524, 11.1385, 36.7212, 
3.64879, 36.6706, 1.65114, 36.5736, 1.69965, 35.5748, 3.6973, 35.6718, 
6.09889, 36.9605, 4.11202, 36.7317, 4.22643, 35.7383, 6.21329, 35.9671, 
8.48496, 37.5077, 6.53317, 37.0713, 6.7514, 36.0954, 8.70319, 36.5318, 
11.0447, 37.7169, 9.05188, 37.5471, 9.13676, 36.5507, 11.1295, 36.7205, 
3.64083, 36.67, 1.64293, 36.5783, 1.68878, 35.5793, 3.68667, 35.671, 
6.08978, 36.9595, 4.10285, 36.7311, 4.21701, 35.7377, 6.20394, 35.966, 
8.47613, 37.5057, 6.52417, 37.07, 6.74203, 36.094, 8.69399, 36.5298, 
11.0353, 37.7161, 9.04258, 37.5454, 9.12796, 36.549, 11.1207, 36.7198, 
3.63284, 36.6694, 1.63472, 36.5827, 1.67804, 35.5837, 3.67617, 35.6703, 
6.08073, 36.9584, 4.09374, 36.7306, 4.20764, 35.7371, 6.19463, 35.9649, 
8.46736, 37.5037, 6.51523, 37.0688, 6.73271, 36.0927, 8.68484, 36.5277, 
11.026, 37.7154, 9.03334, 37.5436, 9.11921, 36.5473, 11.1118, 36.7191, 
3.62484, 36.6688, 1.62652, 36.5869, 1.66746, 35.5878, 3.66578, 35.6696, 
6.07173, 36.9573, 4.08469, 36.7301, 4.19833, 35.7365, 6.18537, 35.9638, 
8.45864, 37.5018, 6.50634, 37.0676, 6.72344, 36.0914, 8.67574, 36.5256, 
11.0167, 37.7146, 9.02416, 37.5419, 9.11051, 36.5456, 11.103, 36.7183, 
3.61683, 36.6682, 1.61832, 36.5909, 1.65701, 35.5916, 3.65551, 35.669, 
6.0628, 36.9563, 4.07569, 36.7296, 4.18906, 35.736, 6.17617, 35.9627, 
8.44997, 37.4998, 6.4975, 37.0663, 6.71423, 36.0901, 8.66669, 36.5236, 
11.0075, 37.7139, 9.01503, 37.5402, 9.10185, 36.544, 11.0943, 36.7176, 
3.60879, 36.6677, 1.61013, 36.5946, 1.64671, 35.5953, 3.64537, 35.6684, 
6.05392, 36.9553, 4.06675, 36.7291, 4.17985, 35.7355, 6.16701, 35.9617, 
8.44135, 37.4978, 6.48872, 37.0651, 6.70508, 36.0888, 8.6577, 36.5215, 
10.9983, 37.7131, 9.00596, 37.5385, 9.09325, 36.5423, 11.0856, 36.7169, 
3.60075, 36.6673, 1.60195, 36.5981, 1.63653, 35.5987, 3.63534, 35.6678, 
6.0451, 36.9542, 4.05786, 36.7286, 4.17068, 35.735, 6.15791, 35.9606, 
8.43278, 37.4959, 6.47999, 37.0639, 6.69597, 36.0875, 8.64877, 36.5195, 
10.9892, 37.7124, 8.99694, 37.5368, 9.0847, 36.5407, 11.077, 36.7162, 
